type	name	field	raw_value	converted_value	note
general	傅婴	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	彭脱	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	普净	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	普净	Magic0	1, 50,8, 60,16, 62,24, 68,33, 79,41, 88,50, 98	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	焦触	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	焦彝	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	焦彝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	程武	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	程秉	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	程昱	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	程远志	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	程银	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	程银	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	程银	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	童渊	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	童渊	Arms	骑	2	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	童渊	Equipment	惊鸿|天龙刀|远古麒麟	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	童渊	Magic0	1, 52,7, 60,14, 84,21, 83,29, 89,36, 96,43, 109,50, 117	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	紫虚上人	Arms	道	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	紫虚上人	Equipment	|工布剑|洪海麒麟	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	貂蝉	Arms	镖	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	貂蝉	Equipment	|凤尾扇|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	越吉	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	越吉	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	越吉	Equipment	|八棱紫金锤|骆驼	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鄂焕	Equipment	|短剑|铁甲狮王	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	雅丹	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	雅丹	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	雅丹	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	粱刚	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董允	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董白	Arms	镖	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董白	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董卓	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	董卓	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董和	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董和	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董承	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董旻	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	董旻	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董旻	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董昭	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董昭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董荼那	Equipment	|短剑|青牛	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董厥	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董朝	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董朝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董雅	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	董雅	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董雅	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董璜	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董璜	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董衡	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董禧	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	董禧	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	董袭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	虞汜	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	虞翻	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蛾遮塞	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	蛾遮塞	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蛾遮塞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	路昭	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	路昭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	雍闿	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	雷薄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	雷铜	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	廖化	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	廖立	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	甄宓	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	甄宓	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	管亥	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	管辂	Arms	道	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	管辂	Equipment	|紫电刀|贪婪饕餮	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	臧霸	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	裴元绍	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	裴元绍	Magic0	1, 50,10, 55,20, 61,30, 68,40, 86,50, 90	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	褚燕	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒯良	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒯越	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	樊建	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	樊能	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	樊能	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	樊能	Magic0	1, 50,12, 53,25, 67,37, 84,50, 83	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	樊稠	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	樊稠	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	樊稠	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	潘浚	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	潘浚	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	潘璋	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	潘临	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	潘临	Magic0	1, 50,10, 60,20, 57,30, 84,40, 83,50, 91	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	滕胤	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	滕修	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	滕修	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡中	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蔡中	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡和	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蔡和	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡和	Magic0	1, 50,16, 53,33, 61,50, 70	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	蔡邕	Equipment	焦尾|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡琰	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蔡琰	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡瑁	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡瑁	Magic0	1, 50,8, 58,16, 61,24, 73,33, 83,41, 87,50, 93	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	蔡勋	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蔡勋	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡贡	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡阳	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蔡风	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	蔡风	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蔡风	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	穆顺	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	霍弋	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	霍弋	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	霍峻	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	戴陵	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	戴员	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	戴员	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	濮阳兴	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	糜竺	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	糜芳	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	糜贞	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	糜贞	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛悌	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	薛悌	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛珝	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	薛珝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛兰	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	薛兰	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛则	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	薛则	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛礼	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	薛礼	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛综	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	薛莹	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	薛莹	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蹋顿	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	蹋顿	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蹋顿	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蹇硕	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	魏攸	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	魏延	Equipment	|黑曜斧|乌骓	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	魏延	Magic0	1, 50,7, 60,14, 67,21, 81,29,83,36, 92,43, 96,50, 107	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	魏邈	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	魏邈	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	魏续	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	魏讽	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严白虎	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严白虎	Magic0	1, 50,8, 58,16, 67,24, 69,33, 74,41, 90,50, 96	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	严如意	Arms	镖	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	严如意	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严如意	Magic0	1, 50,10, 60,20, 67,30, 73,40, 74,50, 92	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	严政	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严畯	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严纲	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	严纲	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	严纲	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严舆	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严颜	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	严颜	Magic0	1, 50,7, 60,14, 57,21, 84,29, 79,36, 88,43, 95,50, 108	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	乌延	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	乌延	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	乌延	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	乌越	Arms	倭	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	乌越	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	乌越	Magic0	1, 50,8, 60,16, 70,24, 81,33, 74,41, 92,50, 98	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	乐就	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	乐綝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	乐进	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	乐进	Magic0	1, 50,8, 53,16, 66,24, 84,33, 74,41, 88,50, 94	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	乔玄	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	乔玄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	乔瑁	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	伦直	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	伦直	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	伦直	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关平	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关宁	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关羽	Magic0	1, 52,7, 67,14, 84,21, 77,29, 91,36, 98,43, 109,50, 112	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	关定	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	关定	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关定	Magic0	1, 50,16, 60,33, 61,50, 74	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	关索	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关索	Magic0	1, 50,7, 60,14, 62,21, 84,29, 79,36, 88,43, 98,50, 103	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	关靖	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关彝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关彝	Magic0	1, 50,10, 58,20, 66,30, 84,40, 74,50, 91	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	关兴	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关凤	Arms	刺	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	关凤	Equipment	|黄龙偃月刀|玫红驹	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关凤	Magic0	1, 50,8, 60,16, 62,24, 84,33, 77,41, 88,50, 98	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	关纯	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	关纯	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	关统	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	关统	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	冯紞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	冯习	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘巴	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘与	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘永	Arms	禁	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘永	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘丞	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘丞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘先	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘先	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘宏	Arms	禁	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘劭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘和	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘和	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘岱	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘岱	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘延	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘延	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘泌	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘泌	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘表	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘俊	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘俊	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘封	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘度	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘度	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘胄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘豹	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	刘豹	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘豹	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘焉	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘理	Arms	禁	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘理	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘晙	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘晙	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘循	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘循	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘琦	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘琦	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘寔	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘琮	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘琮	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘虞	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘虞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘辟	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘璋	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘璋	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘璇	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘璇	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘繇	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘繇	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘馥	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘勋	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘勋	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘协	Arms	禁	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘协	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘晔	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘桢	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘璝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘磐	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘磐	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘磐	Magic0	1, 50,12, 53,25, 67,37, 84,50, 83	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	刘禅	Arms	禁	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘禅	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘谌	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘贤	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘贤	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	刘辩	Arms	禁	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	刘辩	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	区星	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	华佗	Arms	道	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
